BARRA;PRODUCTO;FAM;DESCPROD;LABORATORIO;FECLOTE;NETO;PEDIDO;TOTAL NETO;SALDO
7,80003E+12;M7800026007891;FAR;SYNTHROID COM 112 MCG X 60;RECALCINE;46235;8533;;;50
7,80003E+12;M7800026007921;FAR;SYNTHROID COM 137 MCG X 60;RECALCINE;45962;8983;;;50
7,80003E+12;M7800026007945;FAR;SYNTHROID COM 175 MCG X 60;RECALCINE;46266;11528;;;50
7,80003E+12;M7800026007976;FAR;SYNTHROID COM 50 MCG X 60;RECALCINE;45992;5790;;;50
7,80003E+12;M7800026007983;FAR;SYNTHROID COM 75 MCG X 60;RECALCINE;46082;6501;;;50
7,80003E+12;M7800026007990;FAR;SYNTHROID COM 88 MCG X 60;RECALCINE;46174;6402;;;50
3,0065E+11;M300650454179;FAR;SYSTANE GEL OFT GTS X 10 ML (DM);ALCON ETICO;46235;17853;;;50
3,00652E+11;GL68005014;FAR;SYSTANE HIDRATACION SP X 10 ML;ALCON ETICO;46446;20504;;;123
8,47E+12;M8470001694508;FAR;SYSTANE TOALLITAS OCULAR (DM);ALCON OPTICA;46266;7593;;;50
3,00652E+11;M300651507966;FAR;SYSTANE ULTRA SIN PRESERVANTE GTS X 10 ML;ALCON ETICO;46327;18388;;;50
3,00651E+11;M300651431681;FAR;SYSTANE ULTRA SOL OFT X 10 ML (DM);ALCON ETICO;46296;17864;;;50
7,80003E+12;M7800028001521;FAR;T4 COM  50 MCG X 50 (BE);BAGO;46204;4824;;;50
7,80003E+12;M7800028001859;FAR;T4 COM  75 MCG X 50 (BE);BAGO;46204;5582;;;50
7,80003E+12;M7800028001194;FAR;T4 COM 100 MCG X  50 (BE);BAGO;46204;5130;;;50
7,80003E+12;G002066;FAR;T4 COM 150 MCG X 50 (BE);BAGO;46233;9273,37;;;50
7,80007E+12;G235462;FAR;TABLETAS ANTIACIDAS COM X 30 PAST;PASTEUR;46052;1325,73;;;50
7,61241E+12;M7612412199000;FAR;TABLETAS REVELADORAS CURAPROX;CURAPROX;0;2565;;;50
7,89132E+12;GL19900140E;FAR;TADALAFILO COM 20 MG X 1 EURO;EUROFARMA;46356;2190;;;338
7,89132E+12;CM109603;FAR;TADALAFILO COM 20 MG X 4 EURO;EUROFARMA;46477;5981;;;100
7,89132E+12;G747698;FAR;TADALAFILO COM 5 MG X 30 EURO;EUROFARMA;46356;6578,54;;;50
7,7307E+12;M7730698020730;FAR;TADAMAX COM 5 MG X 30;PHARMA INVESTI;46508;18870;;;50
8,43702E+12;CM108295;FAR;TADAVITAE COM 20 MG X 4;GALENICUM;46265;5599;;;141
8,43702E+12;GL386520;FAR;TADAVITAE COM 5 MG X 14;GALENICUM;46477;6990;;;163
8,43702E+12;M8437020503389;FAR;TADAVITAE COM 5 MG X 28;GALENICUM;46569;9535;;;50
7,80003E+12;N5008374;FAR;TADT LAMINA 20 MG X 1 (BE);RECALCINE;46296;5645;;;50
7,80003E+12;N5008375;FAR;TADT LAMINA 20 MG X 4 (BE);RECALCINE;46296;10450;;;50
7,70211E+12;M7702113014327;FAR;TALCO DEO SPRAY PIES DESODORANTE ANTIBACTERIAL X 260 ML;HBC;46631;3242;;;50
7,80001E+12;GL296238;FAR;TALDUS COM 20 MG X 1 (CIALIS);SYNTHON;46234;2320;;;112
7,80001E+12;M7800008000650;FAR;TALDUS COM 20 MG X 4 (CIALIS);SYNTHON;46478;7375;;;50
7,80003E+12;M7800028003594;FAR;TALFLEX BI COM 150 MG X 14;BAGO;46357;6370;;;50
7,8035E+12;M7803504002890;FAR;TALKIK TALCO CALENDULADO POLVO X 80 GR;KNOP FITOTERAPEUTICOS;47178;1788;;;50
7,79537E+12;M7795368000597;FAR;TALOF SUS OFT 0,2% X 5 ML;PHARMA INVESTI;46357;11963;;;50
7,80466E+12;M7804656600767;FAR;TAMDEX CAP 0,5MG/0,4MG X 30;EXELTIS;45992;5682;;;50
7,89132E+12;G7431234;FAR;TAMISA COM 20/75 MG X 21;EUROFARMA;46325;3679,46;;;50
7,5063E+12;M7506295369387;FAR;TAMPAX PEARL SUPER X 8 UND;PROCTER & GAMBLE;47423;2552;;;50
7,5063E+12;M7506295369363;FAR;TAMPAX PEARL TAMPONES REGULAR X 8 UND;PROCTER & GAMBLE;47239;1983;;;50
20800600347;M20800600347;FAR;TAMPAX SUPER PLUS X 10 UND;PROCTER & GAMBLE;47453;2407;;;50
5,997E+12;M5997001370612;FAR;TAMSOL CAP 0,4 MG X 30 (BE);GEDEON RICHTER;46539;3160;;;50
8,90146E+12;M8901463126288;FAR;TAMSULOSINA CAP 0,4 MG X 30 PHARMATECH;PHARMATECH;46023;2124;;;50
5,06093E+12;M5060926684727;FAR;TANGLE TEEZER CEPILLO DETANGLER HYPER YELLOW;HBC;0;10505;;;50
5,06063E+12;M5060630042752;FAR;TANGLE TEEZER CEPILLO KIDS MULTI UNICORN;HBC;0;7007;;;50
5,06093E+12;M5060926684680;FAR;TANGLE TEEZER CEPILLO ORIGINAL SALMON PINK;HBC;0;8514;;;50
5,06017E+12;M5060173375850;FAR;TANGLE TEEZER CEPILLO WET DETANGLER LILAC MINT;HBC;0;9702;;;50
4,0225E+12;M4022495002068;FAR;TAPON IN TAPA AMARILLA X 1 BRAUN (CAJ X 100) (DM);BRAUN;47027;181;;;50
7,80507E+12;M7805070972362;FAR;TAPONES OIDO 1 PAR C/EST 3M (DM);3M;47423;3534;;;50
7,80466E+12;CM110924;FAR;TAPONES PARA OIDO RECOVERY X 6 PARES (DM);RECOVERY;46752;1967;;;310
7,8E+12;M7800004501946;FAR;TAPSIN ANALG ROJO COM X 12;MAVER;46388;822;;;50
7,8E+12;CM105102;FAR;TAPSIN CAFEINA EST X 600;MAVER;46626;19120;;;14
7,8E+12;G000195;FAR;TAPSIN CALIENTE DIA SBR X 60;MAVER;46874;19661,25;;;50
7,8E+12;M7800004031245;FAR;TAPSIN CALIENTE NOCHE SBR X 6;MAVER;46784;2248;;;50
7,8E+12;G000197;FAR;TAPSIN CALIENTE NOCHE SBR X 60;MAVER;46881;19661,25;;;50
7,8E+12;M7800004003037;FAR;TAPSIN DN INSTAFLU COM 12+6;MAVER;46296;990;;;50
7,8E+12;M7800004002160;FAR;TAPSIN DN PLUS COM 12+6;MAVER;46419;990;;;50
7,8E+12;M7800004004126;FAR;TAPSIN EFERV SBR 1 GR X 20;MAVER;46357;3020;;;50
7,8E+12;M7800004005659;FAR;TAPSIN FORTE COM X 30;MAVER;46296;1951;;;50
7,8E+12;M7800004002191;FAR;TAPSIN FORTE SBR X 180;MAVER;46296;5970;;;50
7,8E+12;CM105105;FAR;TAPSIN FTE COM X 20;MAVER;46707;1033;;;229
7,8E+12;M7800004002177;FAR;TAPSIN FTE COM X 600;MAVER;46661;18220;;;50
7,8E+12;M7800004006410;FAR;TAPSIN INF COM MAS 160 MG X 16;MAVER;46174;990;;;50
7,8E+12;G490617;FAR;TAPSIN INSTAFLU DIA SBR X 30;MAVER;46140;12347,27;;;50
7,8E+12;G000191;FAR;TAPSIN INSTAFLU NOCHE SBR X 30;MAVER;46140;12347,27;;;50
7,8E+12;M7800004001637;FAR;TAPSIN MIGRANA COM X 10;MAVER;46327;840;;;50
7,8E+12;M7800004002184;FAR;TAPSIN MIGRANA COM X 180;MAVER;46296;7559;;;50
7,8E+12;M7800004005642;FAR;TAPSIN MIGRANA COM X 30;MAVER;46296;2867;;;50
1,78E+13;M17800004501950;FAR;TAPSIN NOCTURNO COM X 12;MAVER;46296;591;;;50
1,78E+13;M17800004507822;FAR;TAPSIN PERIODO COM X 12;MAVER;46296;788;;;50
7,8E+12;G213413;FAR;TAPSIN PURO COM 500 MG X 24 (BE);MAVER;46751;471,87;;;50
7,80003E+12;M7800032003672;FAR;TAREG COM  80 MG X 56;AXON;46113;42954;;;50
7,80003E+12;M7800032003641;FAR;TAREG COM 160 MG X 56;AXON;46296;49680;;;50
7,80003E+12;M7800032003573;FAR;TAREG-D COM  80/12,5 MG X 28;AXON;45931;25788;;;50
7,80003E+12;M7800032003665;FAR;TAREG-D COM  80/12,5 MG X 56;AXON;45931;52109;;;50
7,80003E+12;N1004286;FAR;TAREG-D COM 160/12,5 MG X 28;AXON;46266;34490;;;50
7,80003E+12;M7800032003566;FAR;TAREG-D COM 160/12,5 MG X 56;AXON;46296;49504;;;50
7,80956E+12;M7809561400594;FAR;TARTEPHEDREEL GTS X 30 ML HEEL;HEEL;46419;14172;;;50
7,80007E+12;M7800070000749;FAR;TAXUS COM 20 MG X 30;TECNOFARMA;46478;7849;;;50
9,98001E+12;M9980010160080;FAR;TE MATCHA DP X 35 GR QUIMNATURA;QUIMNATURA;46357;3270;;;50
7,31416E+11;M731416392976;FAR;TE MATCHA PVO X 100 GR GREEN MED;GREEN MEDICAL;46327;3878;;;50
7,50109E+12;M7501088615108;FAR;TEARS NATURAL II SOL OFT X 15 ML (DM);ALCON ETICO;45931;7168;;;50
6,5024E+11;M650240063435;FAR;TEATRICAL ACLARADOR CREMA FACIAL CONCHA DE NACAR X 75 ML;GENOMMA;46508;4899;;;50
6,5024E+11;M650240032684;FAR;TEATRICAL ACLARADORA CRE X 100 GR;GENOMMA;46569;4109;;;50
6,5024E+11;M650240032691;FAR;TEATRICAL ANTIARRUGAS CRE X 100 GR;GENOMMA;46692;3781;;;50
6,5024E+11;M650240032738;FAR;TEATRICAL ANTIARRUGAS CRE X 200 GR;GENOMMA;46813;5267;;;50
6,5024E+11;M650240032677;FAR;TEATRICAL HUMECTANTE CRE X 100 GR;GENOMMA;46508;4017;;;50
6,5024E+11;M650240027581;FAR;TEATRICAL HUMECTANTE CRE X 200 GR;GENOMMA;46692;3835;;;50
7,80465E+12;M7804651937998;FAR;TEATRICAL PACK SERUM JALEA REAL 30ML + CREMA ANTIARRUGAS X 100 GR;GENOMMA;46266;9288;;;50
7,79814E+12;M7798140257813;FAR;TEATRICAL SERUM ACIDO HIALURONICO X 30 ML;GENOMMA;46113;7599;;;50
3,76027E+12;M3760269770324;FAR;TEEN DERM AQUA MICELAR X 400 ML;ISISPHARMA;46357;10379;;;50
3,0315E+12;GL971200127;FAR;TEEN DERM GEL LIMPIADOR EXFOLIANTE X 150 ML;ISISPHARMA;46965;7210;;;10
3,76027E+12;M3760269771369;FAR;TEEN DERM HYDRA X 100 ML;ISISPHARMA;46905;21115;;;50
3,76027E+12;M3760269771321;FAR;TEEN DERM K CONCENTRATE X 30 ML;ISISPHARMA;46905;10014;;;50
4,0019E+12;M4001895928765;FAR;TEGADERM 10 CM X 12 CM X 50 UNI (DM);3M;46600;49412;;;50
7,80006E+12;GL16101046;FAR;TEGOVIR COM 500 MG X 10 (VALACICLOVIR) (BE);PHARMA INVESTI;46356;8690;;;24
7,89626E+12;M7896261014787;FAR;TEGRETAL COM 200 MG X 60;AXON;46235;30651;;;50
7,80003E+12;M7800032003023;FAR;TEGRETAL JBE 100MG/5ML X 100ML;AXON;46600;14491;;;50
7,80003E+12;G475689;FAR;TEGRETAL-CR COM 200 MG X 20;AXON;46021;16863,74;;;50
7,80003E+12;GL77770156;FAR;TEGRETAL-CR COM 200 MG X 60;AXON;46234;42370;;;8
7,80003E+12;M7800032001203;FAR;TEGRETAL-CR COM 400 MG X 20;AXON;46113;28500;;;50
7,80003E+12;M7800032002606;FAR;TEGRETAL-CR COM 400 MG X 60;AXON;46296;72075;;;50
5,997E+12;M5997001361887;FAR;TEJANIA COM X 28;GEDEON RICHTER;46296;5221;;;50
7,80613E+12;GL99730326;FAR;TELA ADH PAPEL MICROP BLAN 2,5 X 9  X 12 UNI (DM);REUTTER;47514;5790;;;24
7,80613E+12;M7806130012189;FAR;TELA ADH PAPEL MICROP BLAN 5 X 9 X 6 UNI (DM);REUTTER;47484;4893;;;50
52204280;M52204280;FAR;TELA ADHESIVA 2 X 5.5 YDA CJA X 6 LBF (DM);LBF;47150;6305;;;50
7,80468E+12;M7804681240020;FAR;TELA ADHESIVA PAPEL 2,5 CM X 9,1 M X 12 UND SURGICARE;BIOPLUS;46905;6720;;;50
7,80468E+12;M7804681240051;FAR;TELA ADHESIVA PAPEL PIEL 2,5 CM X 5 M X 50 UND SURGICARE;BIOPLUS;46874;20601;;;50
7,80468E+12;M7804681240006;FAR;TELA ADHESIVA TRANSP PLASTICA 2,5 CM X 9,1M X 12 UND SURGICARE;BIOPLUS;46905;5163;;;50
7,80468E+12;M7804681240013;FAR;TELA ADHESIVA TRANSP PLASTICA 5 CM X 9,1M X 6 UND SURGICARE;BIOPLUS;47209;4833;;;50
15382;M15382;FAR;TELA DURAPORE 5CM X 9.1 MT 1538-2 X 6 (DM);3M;46478;20150;;;50
7,80006E+12;GL293813;FAR;TELLMI COM 40 MG X 30;SAVAL;46265;13564;;;59
7,80006E+12;N5000611;FAR;TELLMI-D COM 40/12.5 MG X 30;SAVAL;46539;12820;;;50
7,80006E+12;N5000612;FAR;TELLMI-D COM 80/12,5 MG X 30;SAVAL;46419;13000;;;50
7,80003E+12;M7800028841943;FAR;TENSIOMAX COM 10 MG X 20;BAGO;46508;3345;;;50
7,80003E+12;M7800026013090;FAR;TENSODOX COM  5 MG X 20;RECALCINE;46054;4552;;;50
7,80003E+12;CM105226;FAR;TENSODOX COM 10 MG X 10;RECALCINE;46387;5310;;;9
7,80003E+12;GL4202;FAR;TENSODOX COM 10 MG X 20;RECALCINE;46387;6392;;;78
7,80003E+12;M7800026265475;FAR;TENSODOX XR COM 10 MG X 20;RECALCINE;46569;5972;;;50
7,80001E+12;N1000263;FAR;TENSOLIV COM X 30;CHILE;46600;8265;;;50
7,80001E+12;GL11110105;FAR;TENSUREN AM COM 40/5 X 30;CHILE;46173;13288;;;173
7,80001E+12;M7800007809285;FAR;TENSUREN AM COM 80/10 X 30;CHILE;46204;17081;;;50
7,80001E+12;M7800007809292;FAR;TENSUREN AM COM 80/5 X 30;CHILE;46569;17469;;;50
7,80001E+12;M7800007805676;FAR;TENSUREN COM 40 MG X 30 (BE);CHILE;46266;12809;;;50
7,80001E+12;M7800007805713;FAR;TENSUREN D COM 40/12,5 MG X 30 (BE);CHILE;45962;14562;;;50
7,80001E+12;CM112128;FAR;TENSUREN D COM 80/12,5 MG X 30 (BE);CHILE;46173;14162;;;45
7,80001E+12;CM105233;FAR;TERBINAFINA COM 250 MG X 28 CHILE (BE);CHILE;46721;3227;;;117
7,80467E+12;G896532;FAR;TERBINAFINA COM 250 MG X 30 MDC;MDC;46081;2977,28;;;50
7,80003E+12;M7800026009970;FAR;TERMO-NIOFEN SUS X 120 ML;RECALCINE;45870;4601;;;50
7,80613E+12;M7806130011731;FAR;TERMOMETRO DIGITAL INFRARROJO SIN CONTACTO REUTTER;REUTTER;0;11512;;;50
7,80466E+12;M7804656850209;FAR;TERMOMETRO DIGITAL RECOVERY (DM);RECOVERY;0;1262;;;50
7,89132E+12;G632001;FAR;TERUS SL COM 10 MG  X 10;EUROFARMA;45960;5417,52;;;50
7,89132E+12;G903278;FAR;TERUS SL COM 10 MG  X 20;EUROFARMA;45960;8119,53;;;50
7,8096E+12;M7809601112531;FAR;TEST DROGA COCAINA X 1 UND HOME CONTROL;LA PREPIE;45870;1216;;;50
7,8096E+12;CM112815;FAR;TEST DROGA MARIHUANA X 1 UND HOME CONTROL;LA PREPIE;46142;1545;;;10
7,8096E+12;M7809601112548;FAR;TEST DROGA MARIHUANA-COCAINA X 1 UND HOME CONTROL;LA PREPIE;46447;2710;;;50
6,951E+12;M6950996001656;FAR;TEST EMBARAZO LAPIZ X 1 ZENMES;ZENMED;46661;585;;;50
7,80467E+12;GL971400106;FAR;TEST MULTI DROGAS 4 TEST X 1 UNID ZENMED (DM);ZENMED;46173;2230;;;1
7,80871E+12;M7808713900340;FAR;TEST MULTI DROGAS 5 TEST X 1 UNID GREEN MEDICAL (DM);GREEN MEDICAL;46266;1800;;;50
7,80463E+12;M7804633500042;FAR;TESTOSTERONA AMP 250MG/ML X 1 ETHON;ETHON;45992;10745;;;50
7,35008E+12;M7350083120212;FAR;TETINA ANTI COLICO TALLA L 4+M X 2 UN TWISTSHAKE;TWISTSHAKE;0;3861;;;50
7,35008E+12;M7350083120205;FAR;TETINA ANTI COLICO TALLA M 2+M X 2 UN TWISTSHAKE;TWISTSHAKE;0;3801;;;50
7,35008E+12;M7350083120229;FAR;TETINA ANTI COLICO TALLA PLUS 6+M X 2 UN TWISTSHAKE;TWISTSHAKE;0;3907;;;50
7,35008E+12;M7350083120199;FAR;TETINA ANTI COLICO TALLA S 0+M TWISTSHAKE;TWISTSHAKE;0;3861;;;50
8,85926E+12;M8859263201165;FAR;TETINA BOCA STANDARD M X 2 UND BH;BEST HOUSE;0;1045;;;50
6,92869E+12;M6928691486580;FAR;TETINA CON JERINGA BH;BEST HOUSE;48549;2035;;;50
8,85022E+12;M8850217000063;FAR;TETINA MAMAD BOCA ANCHA FLUJO LENTO X 2 UND;BEST HOUSE;0;2029;;;50
8,85022E+12;M8850217000094;FAR;TETINA MAMADERA BOCA ANCHA FLUJO VARIABLE X 2 UND BH;BEST HOUSE;0;2367;;;50
4,90251E+12;GL255481;FAR;TETINA PERIS REPUESTO SILICON Y 6+ M X 2 PIGEON;BEST HOUSE;47238;2790;;;10
8,85022E+12;M8850217800533;FAR;TETINA REPUESTO BOCA ANCHA L X 2 UND;BEST HOUSE;48549;1315;;;50
8,85022E+12;M8850217700536;FAR;TETINA REPUESTO BOCA ANCHA M X 2 UND;BEST HOUSE;48549;1315;;;50
8,85022E+12;M8850217600539;FAR;TETINA REPUESTO BOCA ANCHA X S 2 UND;BEST HOUSE;48549;1315;;;50
8,85022E+12;M8850217800274;FAR;TETINA REPUESTO TALLA L X 2 UND;BEST HOUSE;48549;855;;;50
4,90251E+12;M4902508011396;FAR;TETINA REPUESTO TALLA LL X 2 UND SOFTOUCH;BEST HOUSE;0;4784;;;50
8,85022E+12;M8850217700277;FAR;TETINA REPUESTO TALLA M X 2 UND;BEST HOUSE;48549;855;;;50
8,85022E+12;M8850217600270;FAR;TETINA REPUESTO TALLA S X 2 UND;BEST HOUSE;48549;855;;;50
4,90251E+12;M4902508019385;FAR;TETINA STANDAR PERIST L 9+ M X 2 UN PIGEON;BEST HOUSE;0;2714;;;50
4,90251E+12;M4902508019361;FAR;TETINA STANDAR PERIST M 4+ M X 2 UN PIGEON;BEST HOUSE;0;2700;;;50
44677710275;M44677710275;FAR;TETINAS NATURAL WAVE FLUJOS LENTO X 2 UND;BEST HOUSE;0;4638;;;50
44677710268;M44677710268;FAR;TETINAS NATURAL WAVE FLUJOS MEDIO X 2 UND;BEST HOUSE;0;4638;;;50
44677710251;M44677710251;FAR;TETINAS NATURAL WAVE FLUJOS RAPIDO X 2 UND;BEST HOUSE;0;4638;;;50
7,80006E+12;G000210;FAR;TETRACICLINA CAP 500 MG X 8 MINT;MINTLAB;46751;651,66;;;50
3,49932E+12;M3499320003865;FAR;TETRALYSAL CAP 300 MG X 28;GALDERMA;46631;27634;;;50
7,80465E+12;CM109703;FAR;TEXINAL COM 40 MG X 30;ASCEND;46599;6304;;;16
7,80958E+12;M7809576415309;FAR;THERMO SPORT CAP X 120 NPH;NUTRAPHARM;45992;5571;;;50
7,36085E+11;M736085419863;FAR;THRIVE 0,1% SOL OFT CONTACS X 10 ML;SOPHIA;46054;2579;;;50
7,36085E+11;M736085415186;FAR;THRIVE 0,1% SOL OFT X 15 ML;SOPHIA;46296;1251;;;50
2,00011E+12;M2000110424985;FAR;THUJA D-6 COM X 90 KNOP;KNOP FITOTERAPEUTICOS;47331;2492;;;50
2,03072E+12;N1002651;FAR;THUJADERM UNG X 20 GR KNOP;KNOP FITOTERAPEUTICOS;46327;3330;;;50
7,80463E+12;M7804633500653;FAR;THYROFIX COM 75 MCG X 50 (BE);ETHON;46082;1253;;;50
7,80002E+12;CM105249;FAR;THYROZOL COM  5 MG X 50;MERCK;46904;12587;;;1
7,80002E+12;N1005202;FAR;THYROZOL COM 10 MG X 50;MERCK;46966;15525;;;50
7,80001E+12;M7800008110281;FAR;TIADIS COM 2,5 MG X 30;SYNTHON;46447;11139;;;50
7,801E+12;M7801000002161;FAR;TIAMINA AMP 30 MG/1ML X 100 DIFEM (EC);DIFEM PHARMA;46113;12222;;;50
7,80006E+12;M7800061002448;FAR;TIAMINA AMP 30MG/1ML X 100 BIOSANO (EC);BIOSANO;46388;14205;;;50
7,80001E+12;CM105251;FAR;TIAMINA COM 10 MG X 40 CHILE;CHILE;46538;2599;;;283
7,80006E+12;M7800059003419;FAR;TIGEL PH-CONTROL SHA X 265 ML;ROYAL PHARMA;46478;4060;;;50
7,80461E+12;M7804614930851;FAR;TIGINA COM 500 MG X 10 IPHSA (BE);INTERPHARMA (IPHSA);46174;2739;;;50
7,80461E+12;M7804614931810;FAR;TIGINA COM 500 MG X 20;INTERPHARMA (IPHSA);46388;2964;;;50
7,80004E+12;M7800041047322;FAR;TILDIEM COM 60 MG X 20;CHEMOPHARMA;46600;5050;;;50
7,80004E+12;M7800041000020;FAR;TILDIEM COM 60 MG X 60;CHEMOPHARMA;46235;12308;;;50
7,80004E+12;M7800041040767;FAR;TILDIEM COM 90 MG X 20;CHEMOPHARMA;46600;6532;;;50
7,80002E+12;M7800020187926;FAR;TINELLE 3 COM X 91;ANDROMACO;46113;30112;;;50
7,80002E+12;M7800020187834;FAR;TINELLE COM X 28;ANDROMACO;46204;12129;;;50
7,80003E+12;M7800026009987;FAR;TINOX COM 2,5 MG X 30;RECALCINE;46235;15812;;;50
6,5024E+11;M650240069055;FAR;TIO NACHITO SHA 2 EN 1 X 400 ML;GENOMMA;46508;6303;;;50
6,5024E+11;M650240011832;FAR;TIO NACHO ACLARADO NATURAL SHA X 415 ML;GENOMMA;46388;5684;;;50
6,5024E+11;CM107564;FAR;TIO NACHO ACO ACLARANTE NATURAL MANZANILLA X 415 ML;GENOMMA;45870;5657;;;1
6,5024E+11;M650240062070;FAR;TIO NACHO ACON ANTICANAS X 415 ML;GENOMMA;46174;5967;;;50
6,5024E+11;M650240057489;FAR;TIO NACHO CELULAS MADRE SCALPS SHA X 415 ML;GENOMMA;46204;5850;;;50
7,79814E+12;M7798140253808;FAR;TIO NACHO ENGROSADOR DOYPACK SHA X 400 ML;GENOMMA;45962;4888;;;50
6,5024E+11;M650240061141;FAR;TIO NACHO ENGROSADOR SHA X 950 ML;GENOMMA;46357;9580;;;50
6,5024E+11;M650240029233;FAR;TIO NACHO HERBOLARIA SHA X 1 L;GENOMMA;46478;9802;;;50
7,79814E+12;CM107585;FAR;TIO NACHO SH COCO ULTRA HIDR X 415 ML;GENOMMA;46203;5664;;;10
6,5024E+11;CM109847;FAR;TIO NACHO SH GINSENG X 415 ML;GENOMMA;45901;5657;;;7
7,79814E+12;M7798140253822;FAR;TIO NACHO SHA ACLARANTE DOYPACK X 400 ML;GENOMMA;45931;4888;;;50
6,5024E+11;CM110763;FAR;TIO NACHO SHA ANTICANAS X 415 ML;GENOMMA;45961;5832;;;2
7,79814E+12;M7798140253785;FAR;TIO NACHO SHA HERBOLARIA DOYPACK X 400 ML;GENOMMA;45992;4898;;;50
6,5024E+11;M650240015670;FAR;TIO NACHO SHA HERBOLARIA X 415 ML;GENOMMA;46722;5544;;;50
7,80465E+12;M7804651937592;FAR;TIO NACHO SHAMPOO + ACONDICIONADOR ANTI CANAS;GENOMMA;46113;10133;;;50
6,5024E+11;M650240035166;FAR;TIO NACHO SISTEMA ENGROSADOR SHA X 415 ML;GENOMMA;46600;5989;;;50
7,80006E+12;M7800060036895;FAR;TIOF PLUS SOL OFT X 10 ML;SAVAL;46508;21063;;;50
7,80006E+12;CM105274;FAR;TIOF SOL OFT 0,5% X 10 ML;SAVAL;46873;12780;;;344
7,80005E+12;CM105278;FAR;TIRIZ COM 5 MG X 30;EUROFARMA;45991;2441;;;206
7,805E+12;GL100001989;FAR;TOALLA CAPUCHA MICKEY;BAMBINO;46446;6285;;;15
7,8046E+12;M7804603541433;FAR;TOALLA DESMAQUILLANTE 25 UND X 3 EMULINE;EMUCHILE;46722;1409;;;50
7,8046E+12;M7804603540894;FAR;TOALLA DESMAQUILLANTE X 25 UND EMULINE;EMUCHILE;46661;505;;;50
6,93276E+12;M6932757154740;FAR;TOALLA HIGIENICA DIA ULTRADELGADA CON ALAS X 16 UND;FRESHUP;46722;1123;;;50
7,80467E+12;M7804670490498;FAR;TOALLA HUMEDA ADULTO X 60 UND FRESHUP;FRESHUP;46447;2177;;;50
6,9727E+12;M6972699760326;FAR;TOALLA HUMEDA ADULTO X 60 UND TROPICAL;TROPICAL;47058;1464;;;50
7,80495E+12;M7804945017368;FAR;TOALLA HUMEDA ALOE PLANA VERDE X 60 UND SIMONDS;SIMONDS;46661;1147;;;50
7,80495E+12;M7804945017375;FAR;TOALLA HUMEDA PLANA ALOE VERDE 2 X 60 UND SIMONDS;SIMONDS;46539;2094;;;50
7,80495E+12;M7804945017399;FAR;TOALLA HUMEDA PLANA ROJA VIT E 2 X 60 UNS SIMONDS;SIMONDS;46661;2159;;;50
7,80495E+12;M7804945017382;FAR;TOALLA HUMEDA PLANA ROJA VIT E X 60 UND SIMODS;SIMONDS;46661;988;;;50
7,80495E+12;M7804945017429;FAR;TOALLA HUMEDA PLANAS GLOSS 2 X 60 UND SIMONDS;SIMONDS;46539;2079;;;50
7,801E+12;M7801000262107;FAR;TOALLA JABONOSA SBR X 2 DIFEM;DIFEM PHARMA;46600;493;;;50
7,80491E+12;M7804907937659;FAR;TOALLAS DESMAQUILLANTE HIDRA SCHOCK X 25 PETRIZZIO;PETRIZZIO;46569;955;;;50
7,80491E+12;M7804907937666;FAR;TOALLAS DESMAQUILLANTE MICELAR X 25  PETRIZZIO;PETRIZZIO;46508;978;;;50
6,9727E+12;M6972699760234;FAR;TOALLAS HUMEDA CON ACEITE EMU 80 UND X 2;TROPICAL;46539;1490;;;50
4,90251E+12;M4902508105835;FAR;TOALLAS HUMEDAS BABY WIPES X 82 UNID PIGEON;BEST HOUSE;0;2014;;;50
6,9727E+12;M6972699760289;FAR;TOALLAS HUMEDAS TROPICAL 99,9% AGUA X 60 UND;TROPICAL;46722;871;;;50
7,801E+12;M7801000262091;FAR;TOALLAS MULTIPROP HIGIENIX DISP X 24 UNID DIFEM (DM);DIFEM PHARMA;0;2864;;;50
7,8051E+12;M7805100002298;FAR;TOALLITAS ALCOHOL PAD 3X3 DOBLE CAPA 70% X 100 LBF;LBF;47331;909;;;50
7,80613E+12;G546236;FAR;TOALLITAS ALCOHOLADAS 70% X 100 (DM);REUTTER;47391;741,2;;;50
7,801E+12;M7801000270881;FAR;TOALLITAS ALCOHOLADAS HIGIENIX UND X 100 DIFEM (DM);DIFEM PHARMA;47392;1132;;;50
7,80491E+12;M7804907971059;FAR;TOALLITAS DESMAQUILLANTES KITTY PEPINO X 25 UND PETRIZZIO;PETRIZZIO;46388;1022;;;50
7,80001E+12;M7800007713827;FAR;TOBE COM 2,5 MG X 30;CHILE;46327;10808;;;50
7,89655E+12;M7896548134887;FAR;TOBRADEX SOL OFT X 5 ML;NOVARTIS ETICO;46023;19352;;;50
5,4139E+12;M5413895015779;FAR;TOBRADEX UNG OFT X 3,5 GR;NOVARTIS ETICO;46113;20630;;;50
7,89655E+12;M7896548134917;FAR;TOBREX SOL OFT 0,3% X 5 ML;NOVARTIS ETICO;46023;22469;;;50
7,6128E+12;M7612797421512;FAR;TOBREX UNG OFT 0,3% X 3,5 GR;NOVARTIS ETICO;46388;23732;;;50
7,80492E+12;M7804918402153;FAR;TOCALM ADL JBE 30 MG X 100 ML;PRATER;46357;1364;;;50
7,80492E+12;M7804918402108;FAR;TOCALM PED JBE 15 MG X 100 ML;PRATER;46296;1399;;;50
